filename,class,xmin,ymin,xmax,ymax,height,width
daySequence1--02757.jpg,go,638,381,653,401,1280,960
daySequence1--00551.jpg,stop,652,428,667,450,1280,960
daySequence1--02825.jpg,go,1100,348,1136,413,1280,960
daySequence1--02414.jpg,stop,802,143,844,206,1280,960
daySequence1--01876.jpg,go,688,400,703,425,1280,960
daySequence1--00861.jpg,stop,384,432,402,459,1280,960
daySequence1--01806.jpg,go,648,424,660,444,1280,960
daySequence1--01368.jpg,go,440,335,470,385,1280,960
daySequence1--01335.jpg,go,549,281,567,316,1280,960
daySequence1--00684.jpg,stop,744,435,762,462,1280,960
daySequence1--00703.jpg,stop,610,383,628,410,1280,960
daySequence1--01048.jpg,go,743,424,761,454,1280,960
daySequence1--02062.jpg,stop,800,143,845,206,1280,960
daySequence1--00920.jpg,stop,384,431,402,458,1280,960
daySequence1--01984.jpg,stop,778,191,814,254,1280,960
daySequence1--02137.jpg,stop,802,144,844,202,1280,960
daySequence1--03245.jpg,go,768,437,786,467,1280,960
daySequence1--03635.jpg,go,460,427,475,452,1280,960
daySequence1--02344.jpg,stop,800,143,845,206,1280,960
daySequence1--02184.jpg,go,751,450,763,470,1280,960
daySequence1--02810.jpg,go,626,281,659,336,1280,960
daySequence1--03105.jpg,stopLeft,397,283,469,386,1280,960
daySequence1--00250.jpg,go,1028,394,1049,424,1280,960
daySequence1--02109.jpg,stop,539,132,578,181,1280,960
daySequence1--02712.jpg,go,639,426,651,446,1280,960
daySequence1--03854.jpg,go,742,399,754,424,1280,960
daySequence1--02204.jpg,stop,533,123,584,199,1280,960
daySequence1--00355.jpg,go,848,310,890,375,1280,960
daySequence1--02822.jpg,go,767,250,794,290,1280,960
daySequence1--01243.jpg,go,260,389,278,429,1280,960
daySequence1--01129.jpg,go,743,426,761,456,1280,960
daySequence1--02580.jpg,go,545,106,590,176,1280,960
daySequence1--00819.jpg,stop,744,433,762,460,1280,960
daySequence1--03900.jpg,go,753,406,768,426,1280,960
daySequence1--02748.jpg,go,633,396,651,421,1280,960
daySequence1--00954.jpg,stop,608,381,626,408,1280,960
daySequence1--00726.jpg,stop,608,381,626,408,1280,960
daySequence1--02038.jpg,stop,800,143,845,206,1280,960
daySequence1--02026.jpg,stop,800,145,845,208,1280,960
daySequence1--02351.jpg,stop,534,124,582,200,1280,960
daySequence1--00244.jpg,go,286,385,307,435,1280,960
daySequence1--01804.jpg,go,650,411,665,436,1280,960
daySequence1--00304.jpg,go,679,386,700,426,1280,960
daySequence1--03966.jpg,go,419,390,437,425,1280,960
daySequence1--00845.jpg,stop,608,381,626,408,1280,960
daySequence1--02781.jpg,go,629,358,647,383,1280,960
daySequence1--00806.jpg,stop,608,381,626,408,1280,960
daySequence1--02806.jpg,go,759,324,780,354,1280,960
daySequence1--00520.jpg,stop,637,442,649,460,1280,960
daySequence1--03375.jpg,go,711,329,729,359,1280,960
daySequence1--02035.jpg,stop,533,124,581,187,1280,960
daySequence1--03259.jpg,go,773,450,785,470,1280,960
daySequence1--00992.jpg,go,608,376,626,406,1280,960
daySequence1--04022.jpg,go,1094,225,1127,270,1280,960
daySequence1--00870.jpg,stop,743,434,761,461,1280,960
daySequence1--01053.jpg,go,606,372,624,402,1280,960
daySequence1--01000.jpg,go,743,429,761,459,1280,960
daySequence1--01820.jpg,go,699,436,711,456,1280,960
daySequence1--02572.jpg,go,808,138,856,218,1280,960
daySequence1--03281.jpg,go,767,436,782,461,1280,960
daySequence1--00880.jpg,stop,384,431,402,458,1280,960
daySequence1--02919.jpg,go,794,442,809,462,1280,960
daySequence1--03308.jpg,go,636,391,648,416,1280,960
daySequence1--00245.jpg,go,287,392,305,432,1280,960
daySequence1--03864.jpg,go,738,397,756,422,1280,960
daySequence1--00567.jpg,stop,665,392,680,414,1280,960
daySequence1--03894.jpg,go,398,429,413,464,1280,960
daySequence1--01014.jpg,go,743,427,761,457,1280,960
daySequence1--02113.jpg,stop,539,130,578,184,1280,960
daySequence1--00620.jpg,stop,748,440,760,458,1280,960
daySequence1--03813.jpg,go,737,423,749,443,1280,960
daySequence1--02959.jpg,go,832,438,844,463,1280,960
daySequence1--03256.jpg,go,774,443,789,468,1280,960
daySequence1--02129.jpg,stop,802,144,844,202,1280,960
daySequence1--03952.jpg,go,859,361,874,391,1280,960
daySequence1--01021.jpg,go,607,375,625,405,1280,960
daySequence1--02693.jpg,go,778,449,793,474,1280,960
daySequence1--01353.jpg,go,654,349,681,394,1280,960
daySequence1--01285.jpg,go,588,303,606,333,1280,960
daySequence1--03549.jpg,stop,503,449,515,467,1280,960
daySequence1--04025.jpg,go,918,174,969,259,1280,960
daySequence1--04023.jpg,go,1120,216,1153,271,1280,960
daySequence1--02921.jpg,go,798,445,810,470,1280,960
daySequence1--02990.jpg,go,974,421,995,451,1280,960
daySequence1--03863.jpg,go,740,404,755,424,1280,960
daySequence1--03166.jpg,go,709,434,721,454,1280,960
daySequence1--02629.jpg,go,655,435,667,455,1280,960
daySequence1--01032.jpg,go,608,374,626,404,1280,960
daySequence1--01861.jpg,go,616,398,631,418,1280,960
daySequence1--00092.jpg,stop,758,444,770,462,1280,960
daySequence1--02600.jpg,go,767,461,779,486,1280,960
daySequence1--01368.jpg,go,60,160,96,225,1280,960
daySequence1--00311.jpg,go,614,377,638,417,1280,960
daySequence1--03523.jpg,stop,690,442,702,460,1280,960
daySequence1--01873.jpg,go,281,432,296,457,1280,960
daySequence1--00819.jpg,stop,610,381,628,408,1280,960
daySequence1--01236.jpg,go,601,321,619,351,1280,960
daySequence1--03880.jpg,go,742,409,757,434,1280,960
daySequence1--00245.jpg,go,1028,393,1049,423,1280,960
daySequence1--02801.jpg,go,748,322,775,362,1280,960
daySequence1--01970.jpg,stop,558,212,600,266,1280,960
daySequence1--02657.jpg,go,764,433,776,458,1280,960
daySequence1--02198.jpg,stop,800,143,845,206,1280,960
daySequence1--03080.jpg,go,1212,36,1266,121,1280,960
daySequence1--03947.jpg,go,936,372,951,397,1280,960
daySequence1--03248.jpg,go,657,408,672,428,1280,960
daySequence1--01220.jpg,go,311,412,329,442,1280,960
daySequence1--03416.jpg,go,1090,341,1129,406,1280,960
daySequence1--01051.jpg,go,607,372,625,402,1280,960
daySequence1--03005.jpg,go,1078,420,1099,450,1280,960
daySequence1--03871.jpg,go,897,444,909,464,1280,960
daySequence1--03390.jpg,go,940,409,964,444,1280,960
daySequence1--01287.jpg,go,182,374,209,419,1280,960
daySequence1--02174.jpg,stop,531,120,585,205,1280,960
daySequence1--03064.jpg,go,942,158,984,228,1280,960
daySequence1--01346.jpg,go,428,242,449,287,1280,960
daySequence1--03349.jpg,go,623,367,635,392,1280,960
daySequence1--02256.jpg,stop,533,123,584,199,1280,960
daySequence1--02291.jpg,stop,802,144,844,202,1280,960
daySequence1--03222.jpg,go,670,416,682,441,1280,960
daySequence1--00676.jpg,stop,610,377,628,404,1280,960
daySequence1--03423.jpg,go,506,107,542,172,1280,960
daySequence1--02218.jpg,stop,533,120,584,210,1280,960
daySequence1--00909.jpg,stop,742,433,760,460,1280,960
daySequence1--02673.jpg,go,762,459,774,484,1280,960
daySequence1--02016.jpg,stop,533,117,581,198,1280,960
daySequence1--02794.jpg,go,740,347,758,377,1280,960
daySequence1--00932.jpg,stop,608,381,626,408,1280,960
daySequence1--03366.jpg,go,271,399,289,429,1280,960
daySequence1--03554.jpg,stop,494,448,512,470,1280,960
daySequence1--00601.jpg,stop,645,408,660,430,1280,960
daySequence1--01258.jpg,go,591,312,609,342,1280,960
daySequence1--02686.jpg,go,639,405,657,425,1280,960
daySequence1--01005.jpg,go,743,428,761,458,1280,960
daySequence1--03886.jpg,go,668,384,686,414,1280,960
daySequence1--03911.jpg,go,684,398,696,423,1280,960
daySequence1--02779.jpg,go,882,426,897,451,1280,960
daySequence1--03612.jpg,stop,461,435,476,462,1280,960
daySequence1--03260.jpg,go,651,408,663,428,1280,960
daySequence1--03869.jpg,go,669,388,684,423,1280,960
daySequence1--03888.jpg,go,404,417,419,447,1280,960
daySequence1--00571.jpg,stop,660,403,675,421,1280,960
daySequence1--00941.jpg,stop,608,381,626,408,1280,960
daySequence1--00828.jpg,stop,742,433,760,460,1280,960
daySequence1--03193.jpg,go,516,451,534,471,1280,960
daySequence1--03964.jpg,go,988,338,1018,383,1280,960
daySequence1--00738.jpg,stop,384,431,402,458,1280,960
daySequence1--02732.jpg,go,796,446,811,471,1280,960
daySequence1--03460.jpg,stop,667,450,679,468,1280,960
daySequence1--03595.jpg,stop,690,416,714,434,1280,960
daySequence1--00593.jpg,stop,652,390,664,408,1280,960
daySequence1--02107.jpg,stop,539,131,578,185,1280,960
daySequence1--01241.jpg,go,796,396,814,426,1280,960
daySequence1--00370.jpg,go,1109,296,1163,376,1280,960
daySequence1--02355.jpg,stop,802,143,844,206,1280,960
daySequence1--03668.jpg,go,732,397,744,422,1280,960
daySequence1--02561.jpg,go,800,152,845,222,1280,960
daySequence1--02925.jpg,go,692,424,704,444,1280,960
daySequence1--00181.jpg,stop,294,421,306,443,1280,960
daySequence1--01024.jpg,go,743,427,761,457,1280,960
daySequence1--00224.jpg,go,304,392,322,432,1280,960
daySequence1--01268.jpg,go,814,398,832,428,1280,960
daySequence1--00758.jpg,stop,609,381,627,408,1280,960
daySequence1--02349.jpg,go,748,442,766,472,1280,960
daySequence1--02345.jpg,go,656,424,668,444,1280,960
daySequence1--00300.jpg,go,739,392,760,432,1280,960
daySequence1--00896.jpg,stop,608,381,626,408,1280,960
daySequence1--01330.jpg,go,90,351,129,421,1280,960
daySequence1--03868.jpg,go,739,402,754,422,1280,960
daySequence1--02281.jpg,go,657,423,669,443,1280,960
daySequence1--00710.jpg,stop,744,435,762,462,1280,960
daySequence1--02771.jpg,go,231,425,246,450,1280,960
daySequence1--02412.jpg,stop,800,143,845,206,1280,960
daySequence1--00787.jpg,stop,608,381,626,408,1280,960
daySequence1--01992.jpg,stop,784,171,826,234,1280,960
daySequence1--02775.jpg,go,871,436,886,461,1280,960
daySequence1--01844.jpg,go,630,416,645,436,1280,960
daySequence1--00283.jpg,go,153,400,174,440,1280,960
daySequence1--03350.jpg,go,338,426,353,451,1280,960
daySequence1--02396.jpg,stop,800,143,845,206,1280,960
daySequence1--03363.jpg,go,609,346,624,371,1280,960
daySequence1--00259.jpg,go,272,392,290,432,1280,960
daySequence1--02725.jpg,go,688,415,700,435,1280,960
daySequence1--03403.jpg,go,0,346,26,391,1280,960
daySequence1--01225.jpg,go,293,406,314,441,1280,960
daySequence1--01226.jpg,go,598,342,616,372,1280,960
daySequence1--03055.jpg,go,896,211,926,271,1280,960
daySequence1--02195.jpg,stop,538,129,580,187,1280,960
daySequence1--02149.jpg,stop,539,132,578,181,1280,960
daySequence1--02310.jpg,stop,800,143,845,206,1280,960
daySequence1--03248.jpg,go,511,439,523,459,1280,960
daySequence1--02631.jpg,go,756,463,771,488,1280,960
daySequence1--02759.jpg,go,634,382,655,412,1280,960
daySequence1--02658.jpg,go,650,416,662,436,1280,960
daySequence1--03540.jpg,stop,698,430,713,448,1280,960
daySequence1--02298.jpg,stop,533,123,584,204,1280,960
daySequence1--02767.jpg,go,708,382,723,407,1280,960
daySequence1--03346.jpg,go,355,423,367,443,1280,960
daySequence1--00968.jpg,go,608,376,626,406,1280,960
daySequence1--02019.jpg,stop,532,119,586,200,1280,960
daySequence1--01902.jpg,warning,635,356,662,396,1280,960
daySequence1--02950.jpg,go,695,410,710,435,1280,960
daySequence1--01318.jpg,go,833,402,854,432,1280,960
daySequence1--02530.jpg,stop,539,129,578,205,1280,960
daySequence1--00760.jpg,stop,383,431,401,458,1280,960
daySequence1--02549.jpg,go,549,139,591,204,1280,960
daySequence1--02165.jpg,stop,539,129,578,187,1280,960
daySequence1--03861.jpg,go,894,447,906,467,1280,960
daySequence1--02796.jpg,go,98,402,116,432,1280,960
daySequence1--00849.jpg,stop,743,433,761,460,1280,960
daySequence1--02772.jpg,go,708,373,726,403,1280,960
daySequence1--00994.jpg,go,608,375,626,405,1280,960
daySequence1--00253.jpg,go,1027,393,1048,423,1280,960
daySequence1--02911.jpg,go,789,454,801,474,1280,960
daySequence1--01008.jpg,go,381,425,399,455,1280,960
daySequence1--03932.jpg,go,820,376,841,411,1280,960
daySequence1--00182.jpg,stop,876,412,900,448,1280,960
daySequence1--00543.jpg,stop,641,424,653,442,1280,960
daySequence1--02477.jpg,stop,533,123,584,199,1280,960
daySequence1--02340.jpg,go,750,449,762,469,1280,960
daySequence1--01908.jpg,warning,904,426,922,457,1280,960
daySequence1--00726.jpg,stop,744,435,762,462,1280,960
daySequence1--02838.jpg,go,557,107,608,192,1280,960
daySequence1--02121.jpg,stop,539,130,578,184,1280,960
daySequence1--00632.jpg,stop,747,440,762,458,1280,960
daySequence1--00975.jpg,go,384,426,402,456,1280,960
daySequence1--00632.jpg,stop,436,436,451,458,1280,960
daySequence1--02828.jpg,go,580,208,616,268,1280,960
daySequence1--03003.jpg,go,1066,413,1090,453,1280,960
daySequence1--02703.jpg,go,689,421,704,441,1280,960
daySequence1--01128.jpg,go,743,426,761,456,1280,960
daySequence1--00661.jpg,stop,612,378,624,396,1280,960
daySequence1--03913.jpg,go,386,423,404,458,1280,960
daySequence1--01894.jpg,warning,861,436,879,463,1280,960
daySequence1--00268.jpg,go,245,389,266,434,1280,960
daySequence1--03666.jpg,go,730,403,745,423,1280,960
daySequence1--02662.jpg,go,648,446,660,466,1280,960
daySequence1--03246.jpg,go,511,438,526,458,1280,960
daySequence1--04032.jpg,go,118,224,154,304,1280,960
daySequence1--00189.jpg,stop,888,412,912,443,1280,960
daySequence1--02726.jpg,go,633,410,645,430,1280,960
daySequence1--01353.jpg,go,335,217,362,267,1280,960
daySequence1--01886.jpg,warning,629,387,647,414,1280,960
daySequence1--01249.jpg,go,244,392,265,427,1280,960
daySequence1--00568.jpg,stop,750,421,765,443,1280,960
daySequence1--02947.jpg,go,697,407,709,427,1280,960
daySequence1--00728.jpg,stop,608,381,626,408,1280,960
daySequence1--03545.jpg,stop,698,430,713,452,1280,960
daySequence1--03967.jpg,go,410,389,431,424,1280,960
daySequence1--03734.jpg,go,453,439,468,469,1280,960
daySequence1--03411.jpg,go,543,204,570,254,1280,960
daySequence1--03315.jpg,go,804,454,816,474,1280,960
daySequence1--01219.jpg,go,782,416,800,446,1280,960
daySequence1--00242.jpg,go,1029,395,1047,425,1280,960
daySequence1--01869.jpg,go,677,408,692,433,1280,960
daySequence1--02436.jpg,stop,800,143,845,206,1280,960
daySequence1--00994.jpg,go,743,427,761,457,1280,960
daySequence1--02106.jpg,stop,533,120,584,205,1280,960
daySequence1--00957.jpg,go,607,375,625,405,1280,960
daySequence1--01972.jpg,stop,556,207,598,270,1280,960
daySequence1--02031.jpg,stop,802,143,844,206,1280,960
daySequence1--01856.jpg,go,777,452,789,477,1280,960
daySequence1--00326.jpg,go,604,357,628,397,1280,960
daySequence1--02826.jpg,go,589,209,619,269,1280,960
daySequence1--02185.jpg,stop,538,130,580,184,1280,960
daySequence1--02245.jpg,stop,803,144,842,202,1280,960
daySequence1--02491.jpg,stop,802,143,844,206,1280,960
daySequence1--03401.jpg,go,564,248,591,293,1280,960
daySequence1--02485.jpg,stop,800,143,845,206,1280,960
daySequence1--01847.jpg,go,626,416,641,441,1280,960
daySequence1--01158.jpg,go,736,430,754,460,1280,960
daySequence1--02651.jpg,go,759,460,774,485,1280,960
daySequence1--00995.jpg,go,743,428,761,458,1280,960
daySequence1--02758.jpg,go,842,438,857,463,1280,960
daySequence1--03331.jpg,go,638,385,650,405,1280,960
daySequence1--00247.jpg,go,1028,393,1049,423,1280,960
daySequence1--03956.jpg,go,1244,430,1259,460,1280,960
daySequence1--02018.jpg,stop,532,117,583,198,1280,960
daySequence1--00265.jpg,go,255,388,276,433,1280,960
daySequence1--02303.jpg,stop,800,143,845,206,1280,960
daySequence1--02457.jpg,stop,533,123,584,204,1280,960
daySequence1--02371.jpg,stop,802,143,844,206,1280,960
daySequence1--03416.jpg,go,528,154,564,219,1280,960
daySequence1--00019.jpg,stop,720,462,732,480,1280,960
daySequence1--02147.jpg,stop,539,130,578,184,1280,960
daySequence1--01332.jpg,go,838,382,862,422,1280,960
daySequence1--01266.jpg,go,216,383,240,423,1280,960
daySequence1--03002.jpg,go,856,344,880,389,1280,960
daySequence1--01176.jpg,go,359,430,377,460,1280,960
daySequence1--00913.jpg,stop,384,431,402,458,1280,960
daySequence1--00622.jpg,stop,747,440,762,458,1280,960
daySequence1--03877.jpg,go,671,407,683,432,1280,960
daySequence1--00482.jpg,stop,637,417,649,435,1280,960
daySequence1--02636.jpg,go,758,467,770,487,1280,960
daySequence1--02282.jpg,stop,534,123,582,204,1280,960
daySequence1--01853.jpg,go,620,408,632,428,1280,960
daySequence1--03920.jpg,go,786,388,804,413,1280,960
daySequence1--01903.jpg,warning,888,429,906,456,1280,960
daySequence1--02715.jpg,go,635,420,650,440,1280,960
daySequence1--01158.jpg,go,598,378,616,408,1280,960
daySequence1--02066.jpg,stop,800,143,845,206,1280,960
daySequence1--01869.jpg,go,795,458,807,478,1280,960
daySequence1--02766.jpg,go,708,383,723,403,1280,960
daySequence1--02623.jpg,go,655,439,667,459,1280,960
daySequence1--00077.jpg,stop,762,442,774,460,1280,960
daySequence1--04001.jpg,go,64,319,97,379,1280,960
daySequence1--01142.jpg,go,602,369,620,399,1280,960
daySequence1--02026.jpg,stop,533,125,584,206,1280,960
daySequence1--00222.jpg,go,1017,395,1038,425,1280,960
daySequence1--02696.jpg,go,646,422,658,447,1280,960
daySequence1--01253.jpg,go,801,400,819,430,1280,960
daySequence1--03212.jpg,go,628,414,643,439,1280,960
daySequence1--01140.jpg,go,374,421,392,451,1280,960
daySequence1--01884.jpg,warning,828,433,849,460,1280,960
daySequence1--03549.jpg,stop,697,428,712,450,1280,960
daySequence1--01328.jpg,go,570,278,591,318,1280,960
daySequence1--03941.jpg,go,420,417,438,457,1280,960
daySequence1--01296.jpg,go,826,392,844,422,1280,960
daySequence1--02768.jpg,go,628,369,649,404,1280,960
daySequence1--02134.jpg,stop,533,123,584,199,1280,960
daySequence1--00879.jpg,stop,608,381,626,408,1280,960
daySequence1--00698.jpg,stop,610,382,628,409,1280,960
daySequence1--00695.jpg,stop,743,435,761,462,1280,960
daySequence1--03346.jpg,go,623,360,644,390,1280,960
daySequence1--03669.jpg,go,457,431,469,451,1280,960
daySequence1--00924.jpg,stop,384,431,402,458,1280,960
daySequence1--01929.jpg,warning,728,322,752,358,1280,960
daySequence1--00751.jpg,stop,384,431,402,458,1280,960
daySequence1--03356.jpg,go,614,349,632,379,1280,960
daySequence1--02025.jpg,go,657,426,669,446,1280,960
daySequence1--01137.jpg,go,604,371,622,401,1280,960
daySequence1--03872.jpg,go,414,429,432,454,1280,960
daySequence1--02438.jpg,stop,800,143,845,206,1280,960
daySequence1--02942.jpg,go,818,436,833,461,1280,960
daySequence1--00323.jpg,go,595,357,622,402,1280,960
daySequence1--02439.jpg,stop,800,143,845,206,1280,960
daySequence1--02665.jpg,go,684,442,699,467,1280,960
daySequence1--03645.jpg,go,460,434,475,454,1280,960
daySequence1--01050.jpg,go,743,425,761,455,1280,960
daySequence1--03664.jpg,go,458,430,470,455,1280,960
daySequence1--03229.jpg,go,503,441,515,461,1280,960
daySequence1--00216.jpg,go,999,397,1020,427,1280,960
daySequence1--03377.jpg,go,712,330,730,355,1280,960
daySequence1--02602.jpg,go,767,468,779,488,1280,960
daySequence1--02589.jpg,go,847,57,898,152,1280,960
daySequence1--02438.jpg,stop,538,126,580,193,1280,960
daySequence1--01936.jpg,warning,600,289,642,343,1280,960
daySequence1--03413.jpg,go,1064,383,1094,413,1280,960
daySequence1--03905.jpg,go,935,450,950,470,1280,960
daySequence1--02545.jpg,go,748,450,763,470,1280,960
daySequence1--02702.jpg,go,691,416,703,436,1280,960
daySequence1--00278.jpg,go,976,402,994,432,1280,960
daySequence1--03418.jpg,go,744,155,789,210,1280,960
daySequence1--02203.jpg,stop,802,143,844,206,1280,960
daySequence1--00903.jpg,stop,608,381,626,408,1280,960
daySequence1--00641.jpg,stop,629,378,641,396,1280,960
daySequence1--03983.jpg,go,816,319,834,354,1280,960
daySequence1--01953.jpg,stop,596,259,632,308,1280,960
daySequence1--02734.jpg,go,690,394,702,414,1280,960
daySequence1--02581.jpg,go,542,80,593,175,1280,960
daySequence1--03903.jpg,go,392,427,410,462,1280,960
daySequence1--03817.jpg,go,451,454,463,474,1280,960
daySequence1--01041.jpg,go,606,373,624,403,1280,960
daySequence1--02023.jpg,go,752,452,764,472,1280,960
daySequence1--00931.jpg,stop,384,431,402,458,1280,960
daySequence1--03330.jpg,go,820,437,838,467,1280,960
daySequence1--01367.jpg,go,454,315,502,385,1280,960
daySequence1--03369.jpg,go,870,431,885,451,1280,960
daySequence1--03309.jpg,go,795,444,807,469,1280,960
daySequence1--03200.jpg,go,630,421,645,441,1280,960
daySequence1--02268.jpg,stop,534,123,582,204,1280,960
daySequence1--00810.jpg,stop,744,433,762,460,1280,960
daySequence1--00697.jpg,stop,385,433,403,460,1280,960
daySequence1--03562.jpg,stop,489,450,501,468,1280,960
daySequence1--01337.jpg,go,29,358,65,418,1280,960
daySequence1--00944.jpg,stop,608,381,626,408,1280,960
daySequence1--01853.jpg,go,775,454,787,474,1280,960
daySequence1--02073.jpg,stop,536,127,584,208,1280,960
daySequence1--02509.jpg,stop,533,123,584,204,1280,960
daySequence1--02310.jpg,stop,534,123,582,204,1280,960
daySequence1--00834.jpg,stop,383,429,401,460,1280,960
daySequence1--00129.jpg,stop,752,427,770,454,1280,960
daySequence1--02554.jpg,go,549,139,591,204,1280,960
daySequence1--03929.jpg,go,813,378,828,408,1280,960
daySequence1--01045.jpg,go,743,426,761,456,1280,960
daySequence1--02937.jpg,go,694,406,709,431,1280,960
daySequence1--00220.jpg,go,306,397,324,432,1280,960
daySequence1--00691.jpg,stop,386,431,404,458,1280,960
daySequence1--01234.jpg,go,791,409,809,439,1280,960
daySequence1--03086.jpg,stopLeft,1088,0,1160,93,1280,960
daySequence1--01972.jpg,stop,764,219,800,277,1280,960
daySequence1--01011.jpg,go,608,373,626,403,1280,960
daySequence1--01038.jpg,go,380,424,398,454,1280,960
daySequence1--02171.jpg,stop,539,131,578,180,1280,960
daySequence1--01220.jpg,go,606,347,624,377,1280,960
daySequence1--00698.jpg,stop,386,432,404,459,1280,960
daySequence1--00589.jpg,stop,652,406,667,424,1280,960
daySequence1--02147.jpg,stop,802,144,844,202,1280,960
daySequence1--03811.jpg,go,736,415,751,440,1280,960
daySequence1--02015.jpg,stop,800,139,845,202,1280,960
daySequence1--02340.jpg,go,689,427,701,447,1280,960
daySequence1--03655.jpg,go,458,430,473,455,1280,960
daySequence1--03374.jpg,go,237,396,252,421,1280,960
daySequence1--00722.jpg,stop,384,430,402,457,1280,960
daySequence1--03538.jpg,stop,696,432,714,450,1280,960
daySequence1--01031.jpg,go,381,426,399,456,1280,960
daySequence1--00639.jpg,stop,428,423,443,445,1280,960
daySequence1--01095.jpg,go,379,419,397,454,1280,960
daySequence1--03670.jpg,go,456,424,471,454,1280,960
daySequence1--02104.jpg,stop,799,141,847,222,1280,960
daySequence1--00665.jpg,stop,738,427,756,449,1280,960
daySequence1--02480.jpg,stop,800,143,845,206,1280,960
daySequence1--03069.jpg,warningLeft,739,137,790,191,1280,960
daySequence1--01132.jpg,go,742,425,760,455,1280,960
daySequence1--01222.jpg,go,780,415,798,445,1280,960
daySequence1--00807.jpg,stop,384,431,402,458,1280,960
daySequence1--02024.jpg,stop,800,145,845,208,1280,960
daySequence1--03329.jpg,go,710,384,722,404,1280,960
daySequence1--00225.jpg,go,1024,393,1042,423,1280,960
daySequence1--04048.jpg,go,922,143,994,268,1280,960
daySequence1--02336.jpg,stop,534,123,582,199,1280,960
daySequence1--02520.jpg,stop,802,142,844,214,1280,960
daySequence1--00793.jpg,stop,608,381,626,408,1280,960
daySequence1--00722.jpg,stop,743,433,761,460,1280,960
daySequence1--00619.jpg,stop,748,440,760,458,1280,960
daySequence1--03402.jpg,go,723,256,750,296,1280,960
daySequence1--03216.jpg,go,729,447,741,472,1280,960
daySequence1--01859.jpg,go,780,450,792,470,1280,960
daySequence1--02585.jpg,go,702,422,717,442,1280,960
daySequence1--00717.jpg,stop,743,433,761,460,1280,960
daySequence1--03923.jpg,go,710,385,722,410,1280,960
daySequence1--00742.jpg,stop,608,381,626,408,1280,960
daySequence1--03724.jpg,go,453,442,468,467,1280,960
daySequence1--00049.jpg,stop,758,438,773,456,1280,960
daySequence1--02591.jpg,go,534,49,588,129,1280,960
daySequence1--02644.jpg,go,758,450,770,470,1280,960
daySequence1--00867.jpg,stop,743,434,761,461,1280,960
daySequence1--00213.jpg,go,992,401,1010,431,1280,960
daySequence1--03833.jpg,go,738,414,753,434,1280,960
daySequence1--02807.jpg,go,632,300,659,340,1280,960
daySequence1--00670.jpg,stop,742,427,757,454,1280,960
daySequence1--01018.jpg,go,607,373,625,403,1280,960
daySequence1--00666.jpg,stop,395,424,407,446,1280,960
daySequence1--02913.jpg,go,685,428,700,448,1280,960
daySequence1--02934.jpg,go,811,441,826,466,1280,960
daySequence1--03987.jpg,go,954,302,981,352,1280,960
daySequence1--03914.jpg,go,388,425,403,455,1280,960
daySequence1--03373.jpg,go,601,324,619,354,1280,960
daySequence1--01025.jpg,go,743,427,761,457,1280,960
daySequence1--00825.jpg,stop,383,431,401,458,1280,960
daySequence1--00999.jpg,go,608,376,626,406,1280,960
daySequence1--00855.jpg,stop,383,432,401,459,1280,960
daySequence1--02742.jpg,go,633,400,648,420,1280,960
daySequence1--02690.jpg,go,686,422,704,447,1280,960
daySequence1--00630.jpg,stop,632,398,644,416,1280,960
daySequence1--01058.jpg,go,744,426,762,456,1280,960
daySequence1--03614.jpg,stop,652,409,664,436,1280,960
daySequence1--02128.jpg,go,749,450,764,470,1280,960
daySequence1--02317.jpg,go,750,450,762,470,1280,960
daySequence1--00785.jpg,stop,743,433,761,460,1280,960
daySequence1--02400.jpg,go,750,450,762,470,1280,960
daySequence1--00856.jpg,stop,608,381,626,408,1280,960
daySequence1--00653.jpg,stop,619,382,634,400,1280,960
daySequence1--03891.jpg,go,911,445,929,475,1280,960
daySequence1--01076.jpg,go,379,423,397,453,1280,960
daySequence1--02586.jpg,go,834,57,894,162,1280,960
daySequence1--01895.jpg,warning,863,429,881,460,1280,960
daySequence1--02768.jpg,go,708,384,723,409,1280,960
daySequence1--00793.jpg,stop,744,433,762,460,1280,960
daySequence1--00952.jpg,stop,744,433,762,460,1280,960
daySequence1--03326.jpg,go,708,379,726,409,1280,960
daySequence1--03741.jpg,go,453,439,468,469,1280,960
daySequence1--01110.jpg,go,607,373,625,403,1280,960
daySequence1--03542.jpg,stop,656,432,668,450,1280,960
daySequence1--03992.jpg,go,945,297,978,347,1280,960
daySequence1--03339.jpg,go,828,434,846,464,1280,960
daySequence1--00231.jpg,go,294,392,312,427,1280,960
daySequence1--00516.jpg,stop,638,427,650,445,1280,960
daySequence1--03864.jpg,go,422,418,440,458,1280,960
daySequence1--03113.jpg,stopLeft,741,194,849,324,1280,960
daySequence1--01179.jpg,go,749,428,767,458,1280,960
daySequence1--00845.jpg,stop,743,434,761,461,1280,960
daySequence1--02387.jpg,stop,802,143,844,206,1280,960
daySequence1--00255.jpg,go,277,392,298,432,1280,960
daySequence1--02841.jpg,go,822,104,873,184,1280,960
daySequence1--02330.jpg,stop,800,143,845,206,1280,960
daySequence1--02827.jpg,go,580,203,619,273,1280,960
daySequence1--01270.jpg,go,207,376,234,421,1280,960
daySequence1--03757.jpg,go,454,439,466,469,1280,960
daySequence1--02460.jpg,stop,538,126,580,202,1280,960
